gene	len	ct	mu	sigma	region	fisher_real	fisher_sim
DHDDS	1241	1	121.903507602641	0.0236069799037587	reg27	0.999420329677665	1
HMGN2	273	0	121.903507602641	0.0236069799037587	reg27	0.515395794882089	1
RPS6KA1	2470	0	121.903507602641	0.0236069799037587	reg27	0.999478851866841	1
ARID1A	6858	3	141.776251607553	0.0236069799037587	reg28	7.34814539234212e-08	1
PIGV	1482	0	141.776251607553	0.0236069799037587	reg28	1	1
ZDHHC18	1209	0	141.776251607553	0.0236069799037587	reg28	0.998057038044016	1
SFN	747	0	141.776251607553	0.0236069799037587	reg28	0.993294949891359	1
GPN2	964	0	141.776251607553	0.0236069799037587	reg28	1	0.99999999943322
GPATCH3	1626	0	141.776251607553	0.0236069799037587	reg28	0.9999999928788	1
NUDC	1089	0	141.776251607553	0.0236069799037587	reg28	1	1
NR0B2	774	1	141.776251607553	0.0236069799037587	reg28	0.879474467440568	1
C1orf172	1197	0	141.776251607553	0.0236069799037587	reg28	0.926708866795865	1
TRNP1	684	0	141.776251607553	0.0236069799037587	reg28	1	1
FAM46B	1278	0	141.776251607553	0.0236069799037587	reg28	0.983528178744843	1
SLC9A1	2631	1	141.776251607553	0.0236069799037587	reg28	0.999889986449319	1
WDTC1	2034	1	141.776251607553	0.0236069799037587	reg28	0.970059369974235	1
TMEM222	737	1	141.776251607553	0.0236069799037587	reg28	0.977736663091116	1
SYTL1	1689	0	141.776251607553	0.0236069799037587	reg28	0.6541565524498	1
MAP3K6	3913	1	141.776251607553	0.0236069799037587	reg28	0.996282256103298	1
FCN3	900	0	141.776251607553	0.0236069799037587	reg28	1	1
CD164L2	717	0	141.776251607553	0.0236069799037587	reg28	1	1
GPR3	993	0	141.776251607553	0.0236069799037587	reg28	0.870930712989325	1
WASF2	1497	0	141.776251607553	0.0236069799037587	reg28	1	1
AHDC1	4812	1	141.776251607553	0.0236069799037587	reg28	0.999989305106622	1
FGR	1590	0	141.776251607553	0.0236069799037587	reg28	0.543823437462419	1
IFI6	417	0	141.776251607553	0.0236069799037587	reg28	1	1
FAM76A	1155	0	124.98459651806	0.0236069799037587	reg29	0.999999902199495	1
STX12	900	0	124.98459651806	0.0236069799037587	reg29	0.999999117324502	1
PPP1R8	1056	0	124.98459651806	0.0236069799037587	reg29	0.99999977363066	1
AL109927.1	171	0	124.98459651806	0.0236069799037587	reg29	1	1
THEMIS2	1932	0	124.98459651806	0.0236069799037587	reg29	0.999999999800518	1
RPA2	1111	0	124.98459651806	0.0236069799037587	reg29	1	1
SMPDL3B	1575	0	124.98459651806	0.0236069799037587	reg29	0.970860251889136	1
XKR8	1188	0	124.98459651806	0.0236069799037587	reg29	0.999900275250607	1
EYA3	1830	0	124.98459651806	0.0236069799037587	reg29	0.999461741495561	1
PTAFR	1029	0	124.98459651806	0.0236069799037587	reg29	0.999999714548865	1
DNAJC8	798	0	124.98459651806	0.0236069799037587	reg29	0.476989094269849	1
ATPIF1	411	0	124.98459651806	0.0236069799037587	reg29	0.64372811770539	1
SESN2	1443	0	124.98459651806	0.0236069799037587	reg29	0.431737434893977	1
MED18	627	0	124.98459651806	0.0236069799037587	reg29	1	1
PHACTR4	2155	0	124.98459651806	0.0236069799037587	reg29	0.418816739995333	1
RCC1	1764	0	124.98459651806	0.0236069799037587	reg29	1	1
TRNAU1AP	864	0	124.98459651806	0.0236069799037587	reg29	1	1
RAB42	318	0	124.98459651806	0.0236069799037587	reg29	1	1
TAF12	486	0	124.98459651806	0.0236069799037587	reg29	0.989418820765649	1
GMEB1	1722	0	124.98459651806	0.0236069799037587	reg29	0.921505570959352	1
YTHDF2	1740	0	124.98459651806	0.0236069799037587	reg29	0.834840852688098	1
OPRD1	1119	0	124.98459651806	0.0236069799037587	reg29	0.993542393421494	1
EPB41	2616	0	124.98459651806	0.0236069799037587	reg29	0.999922137340825	1
TMEM200B	924	0	124.98459651806	0.0236069799037587	reg29	1	1
SRSF4	1485	0	124.98459651806	0.0236069799037587	reg29	0.892604753807972	1
MECR	1122	0	124.98459651806	0.0236069799037587	reg29	0.997729851152691	1
PTPRU	4377	1	124.98459651806	0.0236069799037587	reg29	0.809887114786726	1
MATN1	1491	2	134.37903131108	0.0236069799037587	reg32	0.977289802695177	1
LAPTM5	789	0	134.37903131108	0.0236069799037587	reg32	1	1
SDC3	1411	0	134.37903131108	0.0236069799037587	reg32	1	1
PUM1	3690	1	134.37903131108	0.0236069799037587	reg32	0.999439114032625	1
NKAIN1	624	0	134.37903131108	0.0236069799037587	reg32	1	1
SNRNP40	1365	0	134.37903131108	0.0236069799037587	reg32	0.9996405309057	1
ZCCHC17	846	0	134.37903131108	0.0236069799037587	reg32	1	1
FABP3	402	0	134.37903131108	0.0236069799037587	reg32	1	1
SERINC2	1485	0	134.37903131108	0.0236069799037587	reg32	1	1
TINAGL1	1855	1	122.01532534383	0.0236069799037587	reg33	0.999450367018232	1
HCRTR1	1361	1	122.01532534383	0.0236069799037587	reg33	0.999999976931682	1
PEF1	953	0	122.01532534383	0.0236069799037587	reg33	1	1
COL16A1	5088	1	122.01532534383	0.0236069799037587	reg33	0.990677291051666	1
BAI2	4911	1	122.01532534383	0.0236069799037587	reg33	0.99999814989671	1
SPOCD1	3830	0	122.01532534383	0.0236069799037587	reg33	0.989005037231683	1
PTP4A2	504	0	122.01532534383	0.0236069799037587	reg33	1	1
AL136115.1	318	0	122.01532534383	0.0236069799037587	reg33	1	1
KHDRBS1	1332	0	122.01532534383	0.0236069799037587	reg33	0.998369748254754	1
TMEM39B	1623	1	122.01532534383	0.0236069799037587	reg33	0.837765119146311	1
KPNA6	1630	0	122.01532534383	0.0236069799037587	reg33	0.95512836605492	1
TXLNA	1641	0	122.01532534383	0.0236069799037587	reg33	1	1
CCDC28B	781	0	122.01532534383	0.0236069799037587	reg33	1	1
IQCC	1641	0	122.01532534383	0.0236069799037587	reg33	0.998697013433046	1
DCDC2B	1050	0	122.01532534383	0.0236069799037587	reg33	1	1
TMEM234	823	0	122.01532534383	0.0236069799037587	reg33	0.999997900735922	1
EIF3I	978	0	122.01532534383	0.0236069799037587	reg33	0.925402791741262	1
FAM167B	492	0	122.01532534383	0.0236069799037587	reg33	1	1
LCK	1926	0	122.01532534383	0.0236069799037587	reg33	0.991891722481684	1
HDAC1	1449	0	122.01532534383	0.0236069799037587	reg33	0.999975579032166	1
MARCKSL1	588	0	122.01532534383	0.0236069799037587	reg33	0.991828184209815	1
FAM229A	413	0	122.01532534383	0.0236069799037587	reg33	1	1
TSSK3	807	0	122.01532534383	0.0236069799037587	reg33	0.997370501617668	1
BSDC1	1571	0	122.01532534383	0.0236069799037587	reg33	0.999999995575853	1
ZBTB8B	1488	0	122.01532534383	0.0236069799037587	reg33	0.999020467762291	1
ZBTB8A	1326	0	134.790771917162	0.0236069799037587	reg34	1	1
ZBTB8OS	638	0	134.790771917162	0.0236069799037587	reg34	1	1
RBBP4	1535	0	134.790771917162	0.0236069799037587	reg34	0.999999986105241	1
SYNC	1511	0	134.790771917162	0.0236069799037587	reg34	0.999138112239264	1
KIAA1522	3434	1	134.790771917162	0.0236069799037587	reg34	0.982146979505595	1
YARS	1587	0	134.790771917162	0.0236069799037587	reg34	0.999999990500449	1
S100PBP	1232	0	134.790771917162	0.0236069799037587	reg34	0.873853556299843	1
FNDC5	693	0	134.790771917162	0.0236069799037587	reg34	1	1
HPCA	582	0	134.790771917162	0.0236069799037587	reg34	1	1
TMEM54	669	0	134.790771917162	0.0236069799037587	reg34	1	1
RNF19B	2221	0	134.790771917162	0.0236069799037587	reg34	0.999861772357314	1
FKSG48	375	0	134.790771917162	0.0236069799037587	reg34	0.965953831234715	1
AK2	794	0	134.790771917162	0.0236069799037587	reg34	0.929373173325175	1
ADC	1503	0	134.790771917162	0.0236069799037587	reg34	1	1
TRIM62	1473	0	134.790771917162	0.0236069799037587	reg34	1	1
ZNF362	1263	0	134.790771917162	0.0236069799037587	reg34	0.999869755638174	1
A3GALT2	1055	0	134.790771917162	0.0236069799037587	reg34	1	1
PHC2	2717	1	134.790771917162	0.0236069799037587	reg34	0.889229560141716	1
ZSCAN20	3152	0	134.790771917162	0.0236069799037587	reg34	0.996250958577884	1
CSMD2	11239	2	135.894669039442	0.0236069799037587	reg35	0.59314454878847	1
HMGB4	561	0	135.894669039442	0.0236069799037587	reg35	0.999992563858603	1
C1orf94	1797	1	135.894669039442	0.0236069799037587	reg35	0.792041760581	1
GJB5	822	0	121.55012741521	0.0236069799037587	reg36	0.999999375107172	1
GJB4	801	0	121.55012741521	0.0236069799037587	reg36	0.51359015259612	1
GJB3	813	0	121.55012741521	0.0236069799037587	reg36	0.97407851060452	1
GJA4	1002	0	121.55012741521	0.0236069799037587	reg36	1	1
SMIM12	279	0	121.55012741521	0.0236069799037587	reg36	1	1
DLGAP3	2940	0	121.55012741521	0.0236069799037587	reg36	0.820649232801948	1
ZMYM6NB	465	0	121.55012741521	0.0236069799037587	reg36	0.989659880356427	1
ZMYM6	4089	0	121.55012741521	0.0236069799037587	reg36	0.896964328797015	1
ZMYM1	3429	0	121.55012741521	0.0236069799037587	reg36	0.708851910585389	1
SFPQ	2124	0	121.55012741521	0.0236069799037587	reg36	0.966471021935962	1
ZMYM4	4647	1	121.55012741521	0.0236069799037587	reg36	0.998811925069411	1
KIAA0319L	3150	0	121.55012741521	0.0236069799037587	reg36	0.997796284505825	1
NCDN	2237	0	121.492173594427	0.0236069799037587	reg37	0.999999922248007	1
TFAP2E	1329	0	121.492173594427	0.0236069799037587	reg37	0.945324284400085	1
PSMB2	606	0	121.492173594427	0.0236069799037587	reg37	1	1
C1orf216	690	0	121.492173594427	0.0236069799037587	reg37	1	1
CLSPN	4110	0	121.492173594427	0.0236069799037587	reg37	0.998769414116373	1
AGO4	2586	0	121.492173594427	0.0236069799037587	reg37	0.999999991324393	1
AGO1	2574	0	121.492173594427	0.0236069799037587	reg37	0.999999990645292	1
AGO3	2615	1	121.492173594427	0.0236069799037587	reg37	0.999946343601717	1
TEKT2	1297	0	121.492173594427	0.0236069799037587	reg37	1	1
ADPRHL2	1092	0	121.492173594427	0.0236069799037587	reg37	1	1
COL8A2	2112	1	121.492173594427	0.0236069799037587	reg37	0.897369831456369	1
TRAPPC3	660	0	121.492173594427	0.0236069799037587	reg37	1	1
MAP7D1	2543	0	121.492173594427	0.0236069799037587	reg37	0.991727488130819	1
THRAP3	2868	0	121.492173594427	0.0236069799037587	reg37	0.962297549431085	1
SH3D21	2271	0	121.492173594427	0.0236069799037587	reg37	0.999876606932417	1
EVA1B	498	0	121.492173594427	0.0236069799037587	reg37	0.825527815659321	1
STK40	1488	0	121.492173594427	0.0236069799037587	reg37	0.999999996898635	1
LSM10	372	0	121.492173594427	0.0236069799037587	reg37	0.979094613200636	1
OSCP1	1374	0	121.492173594427	0.0236069799037587	reg37	0.999321505235325	1
MRPS15	774	0	121.492173594427	0.0236069799037587	reg37	0.989426815317123	1
CSF3R	2698	0	121.492173594427	0.0236069799037587	reg37	0.869595263980552	0.999999999603984
GRIK3	2814	0	171.844576495563	0.0236069799037587	reg38	0.964551604004197	1
ZC3H12A	1942	1	171.844576495563	0.0236069799037587	reg38	0.999690471270712	1
MEAF6	689	0	171.844576495563	0.0236069799037587	reg38	1	1
SNIP1	1191	0	171.844576495563	0.0236069799037587	reg38	0.987501350564245	1
DNALI1	843	1	171.844576495563	0.0236069799037587	reg38	1	1
GNL2	2400	0	171.844576495563	0.0236069799037587	reg38	0.999540929285763	1
RSPO1	805	0	171.844576495563	0.0236069799037587	reg38	0.999384176057031	1
C1orf109	612	0	171.844576495563	0.0236069799037587	reg38	0.968952880586587	1
CDCA8	843	0	171.844576495563	0.0236069799037587	reg38	0.999999279352743	1
EPHA10	3214	0	171.844576495563	0.0236069799037587	reg38	0.969901421864336	1
MANEAL	1374	0	171.844576495563	0.0236069799037587	reg38	0.954022896264611	1
YRDC	840	0	171.844576495563	0.0236069799037587	reg38	1	1
C1orf122	485	0	171.844576495563	0.0236069799037587	reg38	1	1
MTF1	2262	0	171.844576495563	0.0236069799037587	reg38	0.999243910700151	1
INPP5B	3170	1	171.844576495563	0.0236069799037587	reg38	0.999995858739538	1
SF3A3	1506	0	171.844576495563	0.0236069799037587	reg38	0.985996868567357	1
FHL3	843	0	171.844576495563	0.0236069799037587	reg38	0.999999279352743	1
UTP11L	762	0	171.844576495563	0.0236069799037587	reg38	0.993781127180032	1
POU3F1	1356	0	143.602835865704	0.0236069799037587	reg40	1	1
RRAGC	1200	0	143.602835865704	0.0236069799037587	reg40	0.997155081614723	1
MYCBP	312	0	143.602835865704	0.0236069799037587	reg40	1	1
GJA9	1772	0	143.602835865704	0.0236069799037587	reg40	0.999678814950671	1
RHBDL2	1232	0	143.602835865704	0.0236069799037587	reg40	1	1
AKIRIN1	579	0	143.602835865704	0.0236069799037587	reg40	0.999983641866181	1
NDUFS5	321	0	143.602835865704	0.0236069799037587	reg40	1	1
MACF1	24233	2	143.602835865704	0.0236069799037587	reg40	0.999981879249883	1
BMP8A	1209	0	143.602835865704	0.0236069799037587	reg40	1	1
PABPC4	2100	2	132.132507613239	0.0236069799037587	reg41	0.962715179652181	1
HEYL	987	0	132.132507613239	0.0236069799037587	reg41	1	1
NT5C1A	1107	1	132.132507613239	0.0236069799037587	reg41	0.995118604868973	1
HPCAL4	576	0	132.132507613239	0.0236069799037587	reg41	1	1
PPIE	1068	0	132.132507613239	0.0236069799037587	reg41	1	1
BMP8B	1396	0	132.132507613239	0.0236069799037587	reg41	1	1
OXCT2	1554	2	132.132507613239	0.0236069799037587	reg41	0.999977045707989	1
TRIT1	1425	0	132.132507613239	0.0236069799037587	reg41	0.980227373931583	1
MYCL	1310	1	132.132507613239	0.0236069799037587	reg41	0.840784638848399	1
MFSD2A	1632	0	132.132507613239	0.0236069799037587	reg41	1	1
CAP1	1428	0	132.132507613239	0.0236069799037587	reg41	0.999999972945383	1
PPT1	1008	0	132.132507613239	0.0236069799037587	reg41	0.998177185777577	1
RLF	5745	0	132.132507613239	0.0236069799037587	reg41	0.988250864447568	1
TMCO2	549	0	132.132507613239	0.0236069799037587	reg41	0.990697263294157	1
ZMPSTE24	1428	0	132.132507613239	0.0236069799037587	reg41	0.997357388203504	1
COL9A2	2110	0	132.132507613239	0.0236069799037587	reg41	0.993368186876499	1
SMAP2	1358	1	132.132507613239	0.0236069799037587	reg41	0.766573826845344	1
ZFP69B	1605	0	132.132507613239	0.0236069799037587	reg41	0.999410369583478	1
ZFP69	1581	0	132.132507613239	0.0236069799037587	reg41	0.968079794091072	1
EXO5	1122	0	132.132507613239	0.0236069799037587	reg41	0.770625487403496	1
ZNF684	1259	0	125.421017395614	0.0236069799037587	reg42	0.692866882892218	1
RIMS3	927	0	125.421017395614	0.0236069799037587	reg42	0.999998233538583	1
NFYC	1606	0	125.421017395614	0.0236069799037587	reg42	0.999999989409927	1
KCNQ4	2145	0	125.421017395614	0.0236069799037587	reg42	0.999908054893859	1
CITED4	555	1	125.421017395614	0.0236069799037587	reg42	1	1
CTPS1	1849	0	125.421017395614	0.0236069799037587	reg42	0.999458716285372	1
SLFNL1	1224	0	125.421017395614	0.0236069799037587	reg42	1	1
SCMH1	2095	1	125.421017395614	0.0236069799037587	reg42	0.999863563280574	1
FOXO6	1680	0	125.421017395614	0.0236069799037587	reg42	0.998341033053606	1
EDN2	537	0	125.421017395614	0.0236069799037587	reg42	0.988673445241348	1
HIVEP3	7221	0	131.652537061208	0.0236069799037587	reg43	0.995651137812994	1
GUCA2B	339	0	131.652537061208	0.0236069799037587	reg43	0.999566946522856	1
GUCA2A	348	0	131.652537061208	0.0236069799037587	reg43	1	1
FOXJ3	1932	1	131.652537061208	0.0236069799037587	reg43	0.999215769090694	1
RIMKLA	1176	1	131.652537061208	0.0236069799037587	reg43	0.999999707849348	1
ZMYND12	1098	1	131.652537061208	0.0236069799037587	reg43	0.997683000395751	1
PPCS	966	0	131.652537061208	0.0236069799037587	reg43	0.871417674343621	1
CCDC30	2436	2	120.941269110175	0.0236069799037587	reg44	0.999983450112329	1
PPIH	769	0	120.941269110175	0.0236069799037587	reg44	1	1
YBX1	1354	0	120.941269110175	0.0236069799037587	reg44	0.996483106061706	1
CLDN19	791	0	120.941269110175	0.0236069799037587	reg44	0.298611156634793	1
LEPRE1	2681	0	120.941269110175	0.0236069799037587	reg44	0.999843759028231	1
C1orf50	1609	0	120.941269110175	0.0236069799037587	reg44	0.683513623950595	1
CCDC23	201	0	120.941269110175	0.0236069799037587	reg44	1	1
ERMAP	1428	0	120.941269110175	0.0236069799037587	reg44	1	1
ZNF691	1032	0	120.941269110175	0.0236069799037587	reg44	0.989407591319893	1
SLC2A1	1742	0	120.941269110175	0.0236069799037587	reg44	0.998740531835248	1
FAM183A	502	0	120.941269110175	0.0236069799037587	reg44	0.999955781655788	1
EBNA1BP2	1086	0	120.941269110175	0.0236069799037587	reg44	0.999999792802684	1
WDR65	3921	1	120.941269110175	0.0236069799037587	reg44	0.91787852513333	1
TMEM125	660	0	120.941269110175	0.0236069799037587	reg44	0.84954223559493	1
C1orf210	342	0	120.941269110175	0.0236069799037587	reg44	1	1
TIE1	3515	0	120.941269110175	0.0236069799037587	reg44	0.999424099775635	1
MPL	1993	1	120.941269110175	0.0236069799037587	reg44	0.999700771167462	1
CDC20	1500	0	120.941269110175	0.0236069799037587	reg44	0.999999992748668	1
ELOVL1	840	0	120.941269110175	0.0236069799037587	reg44	1	1
MED8	910	1	120.941269110175	0.0236069799037587	reg44	0.981417638172122	1
SZT2	10173	2	120.941269110175	0.0236069799037587	reg44	0.999999964496582	1
HYI	1007	1	120.941269110175	0.0236069799037587	reg44	1	1
PTPRF	5866	0	106.857976408975	0.0236069799037587	reg45	0.944809455929866	1
KDM4A	3195	0	106.857976408975	0.0236069799037587	reg45	0.890437627805226	1
ST3GAL3	1452	0	106.857976408975	0.0236069799037587	reg45	0.229827604599138	1
ARTN	782	0	106.857976408975	0.0236069799037587	reg45	1	1
IPO13	2943	1	106.857976408975	0.0236069799037587	reg45	0.999817661148845	1
DPH2	1470	0	106.857976408975	0.0236069799037587	reg45	0.979060159805692	1
ATP6V0B	1003	0	106.857976408975	0.0236069799037587	reg45	0.99778493778697	1
B4GALT2	1206	0	106.857976408975	0.0236069799037587	reg45	1	1
SLC6A9	2623	1	106.857976408975	0.0236069799037587	reg45	0.99974330871142	1
CCDC24	1007	0	106.857976408975	0.0236069799037587	reg45	0.998536040953208	1
KLF17	1170	0	106.857976408975	0.0236069799037587	reg45	0.99507353349097	1
DMAP1	1482	1	106.857976408975	0.0236069799037587	reg45	0.999947852097213	1
ERI3	1248	0	106.857976408975	0.0236069799037587	reg45	1	1
RNF220	1833	0	106.857976408975	0.0236069799037587	reg45	0.999290780123946	1
TMEM53	1010	0	148.072333824019	0.0236069799037587	reg46	0.998637980148682	1
C1orf228	1323	0	148.072333824019	0.0236069799037587	reg46	0.996219049328495	1
KIF2C	2288	0	148.072333824019	0.0236069799037587	reg46	0.999895798100014	1
RPS8	627	0	148.072333824019	0.0236069799037587	reg46	0.850012758209786	1
BEST4	1422	1	148.072333824019	0.0236069799037587	reg46	0.997543617146129	1
PLK3	1941	0	148.072333824019	0.0236069799037587	reg46	0.987601311413957	1
BTBD19	941	1	148.072333824019	0.0236069799037587	reg46	0.999998919163672	1
PTCH2	3691	1	148.072333824019	0.0236069799037587	reg46	0.998505114650767	1
EIF2B3	1534	1	148.072333824019	0.0236069799037587	reg46	0.467039906465986	1
HECTD3	2654	0	148.072333824019	0.0236069799037587	reg46	0.999943391338328	1
UROD	1104	1	148.072333824019	0.0236069799037587	reg46	1	1
ZSWIM5	3558	0	148.072333824019	0.0236069799037587	reg46	1	1
HPDL	1116	0	148.072333824019	0.0236069799037587	reg46	0.99999974137584	1
MUTYH	1662	0	148.072333824019	0.0236069799037587	reg46	0.999386005513742	1
TOE1	1533	0	148.072333824019	0.0236069799037587	reg46	0.999999989709369	1
TESK2	1753	0	148.072333824019	0.0236069799037587	reg46	0.972829844220671	1
CCDC163P	630	0	148.072333824019	0.0236069799037587	reg46	0.785921819035478	1
MMACHC	849	0	148.072333824019	0.0236069799037587	reg46	0.743732022424624	1
PRDX1	600	1	148.072333824019	0.0236069799037587	reg46	1	1
AKR1A1	1003	0	109.105337094855	0.0236069799037587	reg47	1	1
NASP	2440	2	109.105337094855	0.0236069799037587	reg47	0.089767643911751	1
CCDC17	1869	0	109.105337094855	0.0236069799037587	reg47	0.999999999144239	1
GPBP1L1	1425	0	109.105337094855	0.0236069799037587	reg47	0.999999976892044	1
TMEM69	744	0	109.105337094855	0.0236069799037587	reg47	0.993417652719656	1
IPP	1853	0	109.105337094855	0.0236069799037587	reg47	1	1
MAST2	5552	0	109.105337094855	0.0236069799037587	reg47	0.999716133617664	1
PIK3R3	1635	0	109.105337094855	0.0236069799037587	reg47	0.999999995230276	1
TSPAN1	726	0	109.105337094855	0.0236069799037587	reg47	1	1
POMGNT1	2327	0	109.105337094855	0.0236069799037587	reg47	0.999689685729809	1
LURAP1	720	0	109.105337094855	0.0236069799037587	reg47	1	1
RAD54L	2244	1	109.105337094855	0.0236069799037587	reg47	0.990362844586171	1
LRRC41	2439	0	109.105337094855	0.0236069799037587	reg47	0.999480193479936	1
UQCRH	276	0	109.105337094855	0.0236069799037587	reg47	1	1
NSUN4	1155	0	109.105337094855	0.0236069799037587	reg47	0.971454306229296	1
FAAH	1740	0	109.105337094855	0.0236069799037587	reg47	0.999993095675326	1
DMBX1	1149	0	109.105337094855	0.0236069799037587	reg47	0.999999802452529	1
KNCN	375	0	142.118545132135	0.0236069799037587	reg48	0.981385619992966	1
MKNK1	1680	0	142.118545132135	0.0236069799037587	reg48	0.998947988892108	1
MOB3C	826	0	142.118545132135	0.0236069799037587	reg48	0.999993511575895	1
ATPAF1	1130	0	142.118545132135	0.0236069799037587	reg48	0.999056304302305	1
