gene	len	ct	mu	sigma	region	BRCA	GACA	LICA	LUAD	MB	PA	PRAD
TCEB3	2397	1	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
PITHD1	636	1	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
LYPLA2	768	0	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
GALE	1047	1	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
HMGCL	978	1	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
FUCA1	1401	2	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
CNR2	1083	0	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
PNRC2	591	0	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
SRSF10	881	0	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
MYOM3	4536	0	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
IL22RA1	1725	1	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
IFNLR1	1695	1	131.576240524031	0.0236069799037587	reg25	1	1	1	1	0.999999999984649	1	1
GRHL3	2028	0	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
STPG1	1108	0	131.576240524031	0.0236069799037587	reg25	1	1	1	1	0.999999999984649	1	1
NIPAL3	1451	0	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
RCAN3	726	0	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
NCMAP	309	0	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
SRRM1	2795	0	131.576240524031	0.0236069799037587	reg25	1	1	1	1	1	1	1
CLIC4	762	0	173.590376131772	0.0236069799037587	reg26	1	1	1	1	1	1	1
RUNX3	1309	0	173.590376131772	0.0236069799037587	reg26	1	1	1	1	1	1	1
SYF2	732	0	173.590376131772	0.0236069799037587	reg26	1	1	1	1	1	1	1
C1orf63	935	0	173.590376131772	0.0236069799037587	reg26	1	1	1	1	1	1	1
RHD	1636	0	173.590376131772	0.0236069799037587	reg26	1	1	1	1	1	1	1
TMEM50A	474	0	173.590376131772	0.0236069799037587	reg26	1	1	1	1	1	1	1
RHCE	1445	0	173.590376131772	0.0236069799037587	reg26	1	1	1	1	1	1	1
TMEM57	1995	0	173.590376131772	0.0236069799037587	reg26	1	1	1	1	1	1	1
LDLRAP1	927	0	173.590376131772	0.0236069799037587	reg26	1	1	1	1	1	1	1
MAN1C1	1893	1	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
SEPN1	1784	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
MTFR1L	879	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
AUNIP	1145	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
PAQR7	1041	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
STMN1	597	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
PAFAH2	1194	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
EXTL1	2031	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
SLC30A2	1119	1	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
TRIM63	1062	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
PDIK1L	1026	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
FAM110D	816	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
ZNF593	499	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
CNKSR1	2163	1	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
CATSPER4	1503	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
CEP85	2289	1	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
SH3BGRL3	333	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
UBXN11	1699	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
CD52	186	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
AIM1L	3762	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	0.999999998243409	1	1
ZNF683	1612	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
LIN28A	630	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
DHDDS	1241	1	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
HMGN2	273	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
RPS6KA1	2470	0	121.903507602641	0.0236069799037587	reg27	1	1	1	1	1	1	1
ARID1A	6858	3	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
PIGV	1482	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
ZDHHC18	1209	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
SFN	747	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
GPN2	964	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	0.848077475466644	1
GPATCH3	1626	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
NUDC	1089	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
NR0B2	774	1	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
C1orf172	1197	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
TRNP1	684	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
FAM46B	1278	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
SLC9A1	2631	1	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
WDTC1	2034	1	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
TMEM222	737	1	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
SYTL1	1689	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
MAP3K6	3913	1	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
FCN3	900	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
CD164L2	717	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
GPR3	993	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
WASF2	1497	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
AHDC1	4812	1	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
FGR	1590	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
IFI6	417	0	141.776251607553	0.0236069799037587	reg28	1	1	1	1	1	1	1
FAM76A	1155	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
STX12	900	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
PPP1R8	1056	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
AL109927.1	171	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
THEMIS2	1932	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
RPA2	1111	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
SMPDL3B	1575	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
XKR8	1188	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
EYA3	1830	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
PTAFR	1029	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
DNAJC8	798	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
ATPIF1	411	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
SESN2	1443	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
MED18	627	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
PHACTR4	2155	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
RCC1	1764	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
TRNAU1AP	864	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
RAB42	318	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
TAF12	486	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
GMEB1	1722	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
YTHDF2	1740	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
OPRD1	1119	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
EPB41	2616	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
TMEM200B	924	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
SRSF4	1485	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
MECR	1122	0	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
PTPRU	4377	1	124.98459651806	0.0236069799037587	reg29	1	1	1	1	1	1	1
MATN1	1491	2	134.37903131108	0.0236069799037587	reg32	1	1	1	1	1	1	1
LAPTM5	789	0	134.37903131108	0.0236069799037587	reg32	1	1	1	1	1	1	1
SDC3	1411	0	134.37903131108	0.0236069799037587	reg32	1	1	1	1	1	1	1
PUM1	3690	1	134.37903131108	0.0236069799037587	reg32	1	1	1	1	1	1	1
NKAIN1	624	0	134.37903131108	0.0236069799037587	reg32	1	1	1	1	1	1	1
SNRNP40	1365	0	134.37903131108	0.0236069799037587	reg32	1	1	1	1	1	1	1
ZCCHC17	846	0	134.37903131108	0.0236069799037587	reg32	1	1	1	1	1	1	1
FABP3	402	0	134.37903131108	0.0236069799037587	reg32	1	1	1	1	1	1	1
SERINC2	1485	0	134.37903131108	0.0236069799037587	reg32	1	1	1	1	1	1	1
TINAGL1	1855	1	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
HCRTR1	1361	1	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
PEF1	953	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
COL16A1	5088	1	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
BAI2	4911	1	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
SPOCD1	3830	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
PTP4A2	504	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
AL136115.1	318	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
KHDRBS1	1332	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
TMEM39B	1623	1	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
KPNA6	1630	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
TXLNA	1641	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
CCDC28B	781	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
IQCC	1641	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
DCDC2B	1050	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
TMEM234	823	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
EIF3I	978	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
FAM167B	492	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
LCK	1926	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
HDAC1	1449	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	0.999999999989478	1	1
MARCKSL1	588	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
FAM229A	413	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
TSSK3	807	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
BSDC1	1571	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
ZBTB8B	1488	0	122.01532534383	0.0236069799037587	reg33	1	1	1	1	1	1	1
ZBTB8A	1326	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
ZBTB8OS	638	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
RBBP4	1535	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	0.999999998779657	1	1
SYNC	1511	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	0.999999998779657	1	1
KIAA1522	3434	1	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
YARS	1587	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
S100PBP	1232	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
FNDC5	693	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
HPCA	582	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
TMEM54	669	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	0.999999998779657	1	1
RNF19B	2221	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
FKSG48	375	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
AK2	794	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
ADC	1503	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
TRIM62	1473	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
ZNF362	1263	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
A3GALT2	1055	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
PHC2	2717	1	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
ZSCAN20	3152	0	134.790771917162	0.0236069799037587	reg34	1	1	1	1	1	1	1
CSMD2	11239	2	135.894669039442	0.0236069799037587	reg35	1	1	1	1	0.999999999938708	1	1
HMGB4	561	0	135.894669039442	0.0236069799037587	reg35	1	1	1	1	1	1	1
C1orf94	1797	1	135.894669039442	0.0236069799037587	reg35	1	1	1	1	1	1	1
GJB5	822	0	121.55012741521	0.0236069799037587	reg36	1	1	1	1	1	1	1
GJB4	801	0	121.55012741521	0.0236069799037587	reg36	1	1	1	1	1	1	1
GJB3	813	0	121.55012741521	0.0236069799037587	reg36	1	1	1	1	1	1	1
GJA4	1002	0	121.55012741521	0.0236069799037587	reg36	1	1	1	1	1	1	1
SMIM12	279	0	121.55012741521	0.0236069799037587	reg36	1	1	1	1	1	1	1
DLGAP3	2940	0	121.55012741521	0.0236069799037587	reg36	1	1	1	1	1	1	1
ZMYM6NB	465	0	121.55012741521	0.0236069799037587	reg36	1	1	1	1	1	1	1
ZMYM6	4089	0	121.55012741521	0.0236069799037587	reg36	1	1	1	1	1	1	1
ZMYM1	3429	0	121.55012741521	0.0236069799037587	reg36	1	1	1	1	1	1	1
SFPQ	2124	0	121.55012741521	0.0236069799037587	reg36	1	1	1	1	1	1	1
ZMYM4	4647	1	121.55012741521	0.0236069799037587	reg36	1	1	1	1	1	1	1
KIAA0319L	3150	0	121.55012741521	0.0236069799037587	reg36	1	1	1	1	1	1	1
NCDN	2237	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
TFAP2E	1329	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
PSMB2	606	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
C1orf216	690	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
CLSPN	4110	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
AGO4	2586	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
AGO1	2574	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
AGO3	2615	1	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
TEKT2	1297	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
ADPRHL2	1092	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
COL8A2	2112	1	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
TRAPPC3	660	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
MAP7D1	2543	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
THRAP3	2868	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
SH3D21	2271	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
EVA1B	498	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
STK40	1488	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
LSM10	372	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
OSCP1	1374	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
MRPS15	774	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	1	1	1
CSF3R	2698	0	121.492173594427	0.0236069799037587	reg37	1	1	1	1	0.999999999979158	0.855223559443916	1
GRIK3	2814	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
ZC3H12A	1942	1	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
MEAF6	689	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
SNIP1	1191	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
DNALI1	843	1	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
GNL2	2400	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
RSPO1	805	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
C1orf109	612	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
CDCA8	843	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
EPHA10	3214	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
MANEAL	1374	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
YRDC	840	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
C1orf122	485	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
MTF1	2262	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
INPP5B	3170	1	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
SF3A3	1506	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
FHL3	843	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
UTP11L	762	0	171.844576495563	0.0236069799037587	reg38	1	1	1	1	1	1	1
POU3F1	1356	0	143.602835865704	0.0236069799037587	reg40	1	1	1	1	1	1	1
RRAGC	1200	0	143.602835865704	0.0236069799037587	reg40	1	1	1	1	1	1	1
MYCBP	312	0	143.602835865704	0.0236069799037587	reg40	1	1	1	1	1	1	1
GJA9	1772	0	143.602835865704	0.0236069799037587	reg40	1	1	1	1	1	1	1
RHBDL2	1232	0	143.602835865704	0.0236069799037587	reg40	1	1	1	1	1	1	1
AKIRIN1	579	0	143.602835865704	0.0236069799037587	reg40	1	1	1	1	1	1	1
NDUFS5	321	0	143.602835865704	0.0236069799037587	reg40	1	1	1	1	1	1	1
MACF1	24233	2	143.602835865704	0.0236069799037587	reg40	1	1	1	1	1	1	1
BMP8A	1209	0	143.602835865704	0.0236069799037587	reg40	1	1	1	1	1	1	1
PABPC4	2100	2	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
HEYL	987	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
NT5C1A	1107	1	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
HPCAL4	576	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
PPIE	1068	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
BMP8B	1396	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
OXCT2	1554	2	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
TRIT1	1425	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
MYCL	1310	1	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
MFSD2A	1632	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	0.99999999999987	1	1
CAP1	1428	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
PPT1	1008	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
RLF	5745	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
TMCO2	549	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
ZMPSTE24	1428	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
COL9A2	2110	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
SMAP2	1358	1	132.132507613239	0.0236069799037587	reg41	1	1	1	1	0.99999999999987	1	1
ZFP69B	1605	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
ZFP69	1581	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
EXO5	1122	0	132.132507613239	0.0236069799037587	reg41	1	1	1	1	1	1	1
ZNF684	1259	0	125.421017395614	0.0236069799037587	reg42	1	1	1	1	1	1	1
RIMS3	927	0	125.421017395614	0.0236069799037587	reg42	1	1	1	1	1	1	1
NFYC	1606	0	125.421017395614	0.0236069799037587	reg42	1	1	1	1	1	1	1
KCNQ4	2145	0	125.421017395614	0.0236069799037587	reg42	1	1	1	1	1	1	1
CITED4	555	1	125.421017395614	0.0236069799037587	reg42	1	1	1	1	1	1	1
CTPS1	1849	0	125.421017395614	0.0236069799037587	reg42	1	1	1	1	1	1	1
SLFNL1	1224	0	125.421017395614	0.0236069799037587	reg42	1	1	1	1	1	1	1
SCMH1	2095	1	125.421017395614	0.0236069799037587	reg42	1	1	1	1	1	1	1
FOXO6	1680	0	125.421017395614	0.0236069799037587	reg42	1	1	1	1	1	1	1
EDN2	537	0	125.421017395614	0.0236069799037587	reg42	1	1	1	1	1	1	1
HIVEP3	7221	0	131.652537061208	0.0236069799037587	reg43	1	1	1	1	1	1	1
GUCA2B	339	0	131.652537061208	0.0236069799037587	reg43	1	1	1	1	1	1	1
GUCA2A	348	0	131.652537061208	0.0236069799037587	reg43	1	1	1	1	1	1	1
FOXJ3	1932	1	131.652537061208	0.0236069799037587	reg43	1	1	1	1	1	1	1
RIMKLA	1176	1	131.652537061208	0.0236069799037587	reg43	1	1	1	1	1	1	1
ZMYND12	1098	1	131.652537061208	0.0236069799037587	reg43	1	1	1	1	1	1	1
PPCS	966	0	131.652537061208	0.0236069799037587	reg43	1	1	1	1	1	1	1
CCDC30	2436	2	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
PPIH	769	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
YBX1	1354	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
CLDN19	791	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
LEPRE1	2681	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
C1orf50	1609	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
CCDC23	201	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
ERMAP	1428	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
ZNF691	1032	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
SLC2A1	1742	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
FAM183A	502	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
EBNA1BP2	1086	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	0.999999999999573	1	1
WDR65	3921	1	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
TMEM125	660	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
C1orf210	342	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
TIE1	3515	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
MPL	1993	1	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
CDC20	1500	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
ELOVL1	840	0	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
MED8	910	1	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
SZT2	10173	2	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
HYI	1007	1	120.941269110175	0.0236069799037587	reg44	1	1	1	1	1	1	1
PTPRF	5866	0	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
KDM4A	3195	0	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
ST3GAL3	1452	0	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
ARTN	782	0	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
IPO13	2943	1	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
DPH2	1470	0	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
ATP6V0B	1003	0	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
B4GALT2	1206	0	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
SLC6A9	2623	1	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
CCDC24	1007	0	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
KLF17	1170	0	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
DMAP1	1482	1	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
ERI3	1248	0	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
RNF220	1833	0	106.857976408975	0.0236069799037587	reg45	1	1	1	1	1	1	1
TMEM53	1010	0	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
C1orf228	1323	0	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
KIF2C	2288	0	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
RPS8	627	0	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
BEST4	1422	1	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
PLK3	1941	0	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
BTBD19	941	1	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
PTCH2	3691	1	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
EIF2B3	1534	1	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
HECTD3	2654	0	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
UROD	1104	1	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
ZSWIM5	3558	0	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
HPDL	1116	0	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
MUTYH	1662	0	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
TOE1	1533	0	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
TESK2	1753	0	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
CCDC163P	630	0	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
MMACHC	849	0	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
PRDX1	600	1	148.072333824019	0.0236069799037587	reg46	1	1	1	1	1	1	1
